2024-04-04 00:49:28.773 [main] INFO  org.bailu.rpc.RpcConsumerDemoApplication - Starting RpcConsumerDemoApplication using Java 1.8.0_392 on bailu-MacBook-Air.local with PID 48054 (/Users/bailu/Desktop/rpc/test-rpc/consumer/target/classes started by bailu in /Users/bailu/Desktop/rpc/test-rpc)
2024-04-04 00:53:07.846 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-04-04 00:53:07.846 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 394 ms
2024-04-04 00:53:07.864 [main] INFO  org.bailu.rpc.filter.client.ClientLogFilter - test field:testService注入成功
2024-04-04 00:53:07.864 [main] INFO  org.bailu.rpc.filter.client.ClientLogFilter - test field:test2Service注入成功
2024-04-04 00:53:07.968 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8888"]
2024-04-04 00:53:07.978 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8888 (http) with context path ''
2024-04-04 00:53:07.983 [main] INFO  org.bailu.rpc.RpcConsumerDemoApplication - Started RpcConsumerDemoApplication in 0.73 seconds (JVM running for 1.029)
2024-04-04 00:53:13.306 [main] INFO  org.bailu.rpc.RpcConsumerDemoApplication - Starting RpcConsumerDemoApplication using Java 1.8.0_392 on bailu-MacBook-Air.local with PID 48163 (/Users/bailu/Desktop/rpc/test-rpc/consumer/target/classes started by bailu in /Users/bailu/Desktop/rpc/test-rpc)
2024-04-04 00:53:13.309 [main] INFO  org.bailu.rpc.RpcConsumerDemoApplication - No active profile set, falling back to 1 default profile: "default"
2024-04-04 00:53:13.603 [main] INFO  org.bailu.rpc.filter.client.ClientLogFilter - 读取配置文件成功
2024-04-04 00:53:13.604 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:json, valeu:org.bailu.rpc.protocol.serialization.JsonSerialization
2024-04-04 00:53:13.605 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:hessian, valeu:org.bailu.rpc.protocol.serialization.HessianSerialization
2024-04-04 00:53:13.605 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:consistentHash, valeu:org.bailu.rpc.router.ConsistentHashStrategy
2024-04-04 00:53:13.605 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:roundRobin, valeu:org.bailu.rpc.router.RoundRobinStrategy
2024-04-04 00:53:13.606 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:logFilter, valeu:org.bailu.rpc.filter.client.ClientLogFilter
2024-04-04 00:53:13.687 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8888 (http)
2024-04-04 00:53:13.690 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8888"]
2024-04-04 00:53:13.691 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-04-04 00:53:13.691 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.74]
2024-04-04 00:53:13.723 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-04-04 00:53:13.723 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 393 ms
2024-04-04 00:53:13.741 [main] INFO  org.bailu.rpc.filter.client.ClientLogFilter - test field:testService注入成功
2024-04-04 00:53:13.741 [main] INFO  org.bailu.rpc.filter.client.ClientLogFilter - test field:test2Service注入成功
2024-04-04 00:53:13.844 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8888"]
2024-04-04 00:53:13.853 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8888 (http) with context path ''
2024-04-04 00:53:13.858 [main] INFO  org.bailu.rpc.RpcConsumerDemoApplication - Started RpcConsumerDemoApplication in 0.721 seconds (JVM running for 1.032)
2024-04-04 00:53:28.343 [main] INFO  org.bailu.rpc.RpcProviderDemoApplication - Starting RpcProviderDemoApplication using Java 1.8.0_392 on bailu-MacBook-Air.local with PID 48168 (/Users/bailu/Desktop/rpc/test-rpc/provider-1/target/classes started by bailu in /Users/bailu/Desktop/rpc/test-rpc)
2024-04-04 00:53:28.345 [main] INFO  org.bailu.rpc.RpcProviderDemoApplication - No active profile set, falling back to 1 default profile: "default"
2024-04-04 00:53:28.629 [main] INFO  org.bailu.rpc.filter.client.ClientLogFilter - 读取配置文件成功
2024-04-04 00:53:28.630 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:json, valeu:org.bailu.rpc.protocol.serialization.JsonSerialization
2024-04-04 00:53:28.630 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:hessian, valeu:org.bailu.rpc.protocol.serialization.HessianSerialization
2024-04-04 00:53:28.631 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:consistentHash, valeu:org.bailu.rpc.router.ConsistentHashStrategy
2024-04-04 00:53:28.631 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:roundRobin, valeu:org.bailu.rpc.router.RoundRobinStrategy
2024-04-04 00:53:28.632 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:logFilter, valeu:org.bailu.rpc.filter.client.ClientLogFilter
2024-04-04 00:53:28.633 [main] INFO  org.bailu.rpc.provider.ProviderPostProcessor - 读取配置文件成功
2024-04-04 00:53:28.633 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:json, valeu:org.bailu.rpc.protocol.serialization.JsonSerialization
2024-04-04 00:53:28.633 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:hessian, valeu:org.bailu.rpc.protocol.serialization.HessianSerialization
2024-04-04 00:53:28.634 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:consistentHash, valeu:org.bailu.rpc.router.ConsistentHashStrategy
2024-04-04 00:53:28.634 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:roundRobin, valeu:org.bailu.rpc.router.RoundRobinStrategy
2024-04-04 00:53:28.634 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:tokenFilter, valeu:org.bailu.rpc.filter.service.ServiceTokenFilter
2024-04-04 00:53:28.692 [Thread-2] INFO  org.bailu.rpc.provider.ProviderPostProcessor - server addr 127.0.0.1 started on port 5555
2024-04-04 00:53:28.720 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 11111 (http)
2024-04-04 00:53:28.724 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-11111"]
2024-04-04 00:53:28.724 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-04-04 00:53:28.724 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.74]
2024-04-04 00:53:28.756 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-04-04 00:53:28.756 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 390 ms
2024-04-04 00:53:28.875 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-11111"]
2024-04-04 00:53:28.884 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 11111 (http) with context path ''
2024-04-04 00:53:28.889 [main] INFO  org.bailu.rpc.RpcProviderDemoApplication - Started RpcProviderDemoApplication in 0.705 seconds (JVM running for 1.021)
2024-04-04 17:31:42.316 [main] INFO  org.bailu.rpc.RpcProviderDemoApplication - Starting RpcProviderDemoApplication using Java 1.8.0_392 on bailu-Air.mshome.net with PID 49532 (/Users/bailu/Desktop/rpc/test-rpc/provider-1/target/classes started by bailu in /Users/bailu/Desktop/rpc/test-rpc)
2024-04-04 17:31:42.320 [main] INFO  org.bailu.rpc.RpcProviderDemoApplication - No active profile set, falling back to 1 default profile: "default"
2024-04-04 17:31:42.657 [main] INFO  org.bailu.rpc.filter.client.ClientLogFilter - 读取配置文件成功
2024-04-04 17:31:42.658 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:json, valeu:org.bailu.rpc.protocol.serialization.JsonSerialization
2024-04-04 17:31:42.658 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:hessian, valeu:org.bailu.rpc.protocol.serialization.HessianSerialization
2024-04-04 17:31:42.659 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:consistentHash, valeu:org.bailu.rpc.router.ConsistentHashStrategy
2024-04-04 17:31:42.659 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:roundRobin, valeu:org.bailu.rpc.router.RoundRobinStrategy
2024-04-04 17:31:42.660 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:logFilter, valeu:org.bailu.rpc.filter.client.ClientLogFilter
2024-04-04 17:31:42.662 [main] INFO  org.bailu.rpc.provider.ProviderPostProcessor - 读取配置文件成功
2024-04-04 17:31:42.662 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:json, valeu:org.bailu.rpc.protocol.serialization.JsonSerialization
2024-04-04 17:31:42.662 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:hessian, valeu:org.bailu.rpc.protocol.serialization.HessianSerialization
2024-04-04 17:31:52.427 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:consistentHash, valeu:org.bailu.rpc.router.ConsistentHashStrategy
2024-04-04 17:31:52.429 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:roundRobin, valeu:org.bailu.rpc.router.RoundRobinStrategy
2024-04-04 17:31:53.612 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:tokenFilter, valeu:org.bailu.rpc.filter.service.ServiceTokenFilter
2024-04-04 17:31:53.700 [Thread-2] INFO  org.bailu.rpc.provider.ProviderPostProcessor - server addr 127.0.0.1 started on port 5555
2024-04-04 17:31:53.745 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 11111 (http)
2024-04-04 17:31:53.749 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-11111"]
2024-04-04 17:31:53.749 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-04-04 17:31:53.750 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.74]
2024-04-04 17:31:53.800 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-04-04 17:31:53.800 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 11458 ms
2024-04-04 17:31:53.951 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-11111"]
2024-04-04 17:31:53.955 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 11111 (http) with context path ''
2024-04-04 17:31:53.960 [main] INFO  org.bailu.rpc.RpcProviderDemoApplication - Started RpcProviderDemoApplication in 11.824 seconds (JVM running for 12.557)
2024-04-04 17:32:10.403 [main] INFO  org.bailu.rpc.RpcProviderDemoApplication - Starting RpcProviderDemoApplication using Java 1.8.0_392 on bailu-Air.mshome.net with PID 49544 (/Users/bailu/Desktop/rpc/test-rpc/provider-1/target/classes started by bailu in /Users/bailu/Desktop/rpc/test-rpc)
2024-04-04 17:32:10.405 [main] INFO  org.bailu.rpc.RpcProviderDemoApplication - No active profile set, falling back to 1 default profile: "default"
2024-04-04 17:32:10.729 [main] INFO  org.bailu.rpc.filter.client.ClientLogFilter - 读取配置文件成功
2024-04-04 17:32:10.732 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:json, valeu:org.bailu.rpc.protocol.serialization.JsonSerialization
2024-04-04 17:32:10.733 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:hessian, valeu:org.bailu.rpc.protocol.serialization.HessianSerialization
2024-04-04 17:32:12.827 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:consistentHash, valeu:org.bailu.rpc.router.ConsistentHashStrategy
2024-04-04 17:32:12.828 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:roundRobin, valeu:org.bailu.rpc.router.RoundRobinStrategy
2024-04-04 17:32:12.830 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:logFilter, valeu:org.bailu.rpc.filter.client.ClientLogFilter
2024-04-04 17:32:12.835 [main] INFO  org.bailu.rpc.provider.ProviderPostProcessor - 读取配置文件成功
2024-04-04 17:32:12.836 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:json, valeu:org.bailu.rpc.protocol.serialization.JsonSerialization
2024-04-04 17:32:12.836 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:hessian, valeu:org.bailu.rpc.protocol.serialization.HessianSerialization
2024-04-04 17:32:19.851 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:consistentHash, valeu:org.bailu.rpc.router.ConsistentHashStrategy
2024-04-04 17:32:19.853 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:roundRobin, valeu:org.bailu.rpc.router.RoundRobinStrategy
2024-04-04 17:32:20.428 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:tokenFilter, valeu:org.bailu.rpc.filter.service.ServiceTokenFilter
2024-04-04 17:32:23.712 [Thread-2] INFO  org.bailu.rpc.provider.ProviderPostProcessor - server addr 127.0.0.1 started on port 5555
2024-04-04 17:32:23.775 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 11111 (http)
2024-04-04 17:32:23.778 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-11111"]
2024-04-04 17:32:23.779 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-04-04 17:32:23.779 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.74]
2024-04-04 17:32:23.820 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-04-04 17:32:23.820 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 13387 ms
2024-04-04 17:32:23.961 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-11111"]
2024-04-04 17:32:23.965 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 11111 (http) with context path ''
2024-04-04 17:32:23.970 [main] INFO  org.bailu.rpc.RpcProviderDemoApplication - Started RpcProviderDemoApplication in 13.789 seconds (JVM running for 14.122)
2024-04-04 17:33:11.230 [main] INFO  org.bailu.rpc.RpcProviderDemoApplication - Starting RpcProviderDemoApplication using Java 1.8.0_392 on bailu-Air.mshome.net with PID 49562 (/Users/bailu/Desktop/rpc/test-rpc/provider-1/target/classes started by bailu in /Users/bailu/Desktop/rpc/test-rpc)
2024-04-04 17:33:11.233 [main] INFO  org.bailu.rpc.RpcProviderDemoApplication - No active profile set, falling back to 1 default profile: "default"
2024-04-04 17:33:11.558 [main] INFO  org.bailu.rpc.filter.client.ClientLogFilter - 读取配置文件成功
2024-04-04 17:33:25.742 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:json, valeu:org.bailu.rpc.protocol.serialization.JsonSerialization
2024-04-04 17:33:25.746 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:hessian, valeu:org.bailu.rpc.protocol.serialization.HessianSerialization
2024-04-04 17:35:04.120 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:consistentHash, valeu:org.bailu.rpc.router.ConsistentHashStrategy
2024-04-04 17:35:04.121 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:roundRobin, valeu:org.bailu.rpc.router.RoundRobinStrategy
2024-04-04 17:35:05.217 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:logFilter, valeu:org.bailu.rpc.filter.client.ClientLogFilter
2024-04-04 17:35:05.227 [main] INFO  org.bailu.rpc.provider.ProviderPostProcessor - 读取配置文件成功
2024-04-04 17:35:05.835 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:json, valeu:org.bailu.rpc.protocol.serialization.JsonSerialization
2024-04-04 17:35:05.836 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:hessian, valeu:org.bailu.rpc.protocol.serialization.HessianSerialization
2024-04-04 17:35:15.497 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:consistentHash, valeu:org.bailu.rpc.router.ConsistentHashStrategy
2024-04-04 17:35:15.497 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:roundRobin, valeu:org.bailu.rpc.router.RoundRobinStrategy
2024-04-04 17:35:17.212 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:tokenFilter, valeu:org.bailu.rpc.filter.service.ServiceTokenFilter
2024-04-04 17:35:17.309 [Thread-3] INFO  org.bailu.rpc.provider.ProviderPostProcessor - server addr 127.0.0.1 started on port 5555
2024-04-04 17:35:17.339 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 11111 (http)
2024-04-04 17:35:17.343 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-11111"]
2024-04-04 17:35:17.343 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-04-04 17:35:17.343 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.74]
2024-04-04 17:35:17.384 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-04-04 17:35:17.385 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 126128 ms
2024-04-04 17:35:17.538 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-11111"]
2024-04-04 17:35:17.543 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 11111 (http) with context path ''
2024-04-04 17:35:17.549 [main] INFO  org.bailu.rpc.RpcProviderDemoApplication - Started RpcProviderDemoApplication in 126.522 seconds (JVM running for 126.84)
2024-04-04 17:35:34.151 [main] INFO  org.bailu.rpc.RpcProviderDemoApplication - Starting RpcProviderDemoApplication using Java 1.8.0_392 on bailu-Air.mshome.net with PID 49586 (/Users/bailu/Desktop/rpc/test-rpc/provider-1/target/classes started by bailu in /Users/bailu/Desktop/rpc/test-rpc)
2024-04-04 17:35:34.153 [main] INFO  org.bailu.rpc.RpcProviderDemoApplication - No active profile set, falling back to 1 default profile: "default"
2024-04-04 17:35:34.528 [main] INFO  org.bailu.rpc.filter.client.ClientLogFilter - 读取配置文件成功
2024-04-04 17:35:37.806 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:json, valeu:org.bailu.rpc.protocol.serialization.JsonSerialization
2024-04-04 17:35:37.809 [main] INFO  org.bailu.rpc.spi.ExtensionLoader - 加载bean key:hessian, valeu:org.bailu.rpc.protocol.serialization.HessianSerialization
